,title,content,datetime
2736,,【欧美部分地区呼吸机告急 日产、空客等回应称“转产协助细节尚待敲定”】为解决医疗资源供应问题，美国、英国、德国、意大利等国政府近日相继与数家汽车企业以及航空航天制造企业展开协商，呼吁各大企业转产包括呼吸机在内的医疗设备。截至发稿前，本田汽车（HMC.N）、日产、菲亚特克莱斯勒汽车集团（FCAU.N）、空客等多家相关企业均表示，他们正积极探讨如何最大程度支持呼吸机等医疗设备的生产，但具体生产计划还有待进一步的商讨。（每日经济新闻）,2020-03-25 17:25:15
2737,,  马来西亚据悉考虑通过债务措施、并购来救助航空业。,2020-03-25 16:45:44
2738,,【4月8日起，武汉恢复除国际和北京往返外的商业客运航班】湖北省新冠肺炎疫情防控工作新闻发布会今天（3月25日）下午举行，湖北省交通运输厅副厅长王本举表示，有序恢复航空运输秩序，正申请国家民航局尽快恢复除武汉机场外其他市州支线机场商业客运航班、不含国际航班和北京的往返航班，同时恢复国际航空在内的货运航班正常运行。武汉市从4月8日0时起，恢复武汉机场商业客运航班，不含国际航班和北京往返航班。（新京报）,2020-03-25 16:40:35
2739,,  美股航空股盘前走高。达美航空涨11%，美国航空集团涨10%，联合大陆航空涨11%，此前有消息称美国刺激政策协议为航空业提供约500亿美元。,2020-03-25 16:02:47
2740,,  【美国国家航空航天局和太空探索技术公司目前仍计划在5月进行首次载人航天任务】据美国媒体《TheVerge》报道，在为美国国家航天局（NASA）研制了6年的新型载人航天器之后，太空探索技术公司（SpaceX）终于计划在今年5月中下旬向国际空间站发射首批宇航员。但随着美国新冠疫情的恶化，这次航天任务充满了更多的不确定性。美国当地时间3月18日，NASA在弗罗里达州卡纳维拉尔角向媒体报道这一任务进展时表示，如果在未来几个月疫情没有发生好的转变，那么这次航天任务有可能会出现改变。（央视新闻）,2020-03-25 14:08:51
2741,,【海航集团应对疫情全球扩散影响专题工作会议：各企业在积极应对风险化解，加强债权人沟通，总体情况平稳】3月23日，海航集团召开应对疫情全球扩散影响专题工作会议，研究在化解风险过程中如何应对疫情全球化影响。集团各部门、海航航空、各事业部分别汇报了近期生产经营情况。集团各企业在积极应对风险化解，加强债权人沟通，总体情况平稳。其中，境内各企业按照中央和属地政府部署，快速推进复工复产，经营现金流逐步恢复，并积极向当地政府申请政策支持；境外企业受疫情扩散较快影响，生产经营受到一定波及，但绝大部分经营现金流在短期内可应对疫情影响，少部分航空业上下游企业及酒店受影响较大，但也在积极向所在国家及当地政府申请支持，并未向集团提出特别需求。,2020-03-25 13:46:45
2742,,据消息人士，美国经济刺激政策协议为航空业提供约500亿美元。,2020-03-25 13:35:23
2743,,  新西兰航空在3月至5月限制国际航线。,2020-03-25 13:34:30
2744,,"【国际航空运输协会：航空业今年或损失2520亿美元营收】国际航空运输协会 (IATA) 预计，新冠疫情将使全球航空业面临前所未有的危机，今年或损失2520亿美元营收，相当于2019年营收总额的44%。IATA此前的预计是损失1130亿美元，该预测是在2020年3月5日做的，当时世界各国还没有出台全面的旅行限制措施。最新预测的情景是，3个月后世界各国将取消严格的旅行限制。基于此，IATA预计2020年全球乘客需求 (收入客公里, RPK) 比2019年下降38%。第二季度，行业产能 (可用座位公里, ASK) 预计同比下降65%，预计第四季度的降幅将恢复到10%。",2020-03-25 11:04:19
2745,,【中东最大航空公司阿联酋航空自25日起停飞全部旅客航班】总部位于迪拜的阿联酋航空公司宣布，从3月25日起，停飞全部旅客航班，为期两周。阿联酋航空在声明中表示，这是在阿联酋政府指示下作出的防止新冠肺炎疫情进一步传播的举措。阿联酋航空是中东地区最大的航空公司，航线遍及全球80个国家的150多个城市。阿联酋的另一家航空公司，总部位于阿布扎比的阿提哈德航空也宣布于3月25日停飞，阿提哈德航空是中东第四大航空公司。最近，阿联酋新冠肺炎确诊病例快速上升，目前总确诊病例达248例。（央视）,2020-03-25 10:42:25
2746,,航空股上扬，中国国航涨逾6％，华夏航空、春秋航空、东方航空、吉祥航空等涨幅靠前。,2020-03-25 10:01:21
2747,,  港股航空股上扬，中国南方航空股份涨幅扩大至12%，中国东方航空股份涨超10%，中国国航涨超8%。,2020-03-25 09:48:13
2748,,【中国抗疫医疗专家组从福建福州启程赴意大利协助应对新冠肺炎疫情】由福建省组建的中国第三批赴意大利抗疫医疗专家组，于3月25日上午从福州长乐机场乘坐东方航空公司航班赴意大利米兰，协助应对新冠肺炎疫情。（央视）,2020-03-25 09:47:19
2749,,【加拿大西捷航空将裁员6900人 约占员工总数一半】加拿大第二大航空公司西捷航空公司网站25日公告称，将裁员6900人，其中约90%是自愿离开，该公司大约有14000人。,2020-03-25 09:30:00
2750,,【受疫情影响，泰国最大航空公司暂停所有国际航线至5月31日】当地时间3月24日，受新冠肺炎疫情蔓延影响，泰国国际航空公司代理总裁Chakkrit Paraphantakul透露，泰国国际航空决定在3月25日至5月31日，取消所有国际航班。,2020-03-25 08:18:31
2751,,今天《人民日报》头版的主要内容有：1、习近平同巴西总统博索纳罗通电话；2、鼓足劲，迈向“双胜利”（统筹抓好改革发展稳定各项工作）——湖北三地复工复产见闻；3、习近平同哈萨克斯坦总统托卡耶夫通电话；4、习近平同波兰总统杜达通电话；5、李克强主持召开国务院常务会议 确定推动制造业和流通业在做好疫情防控同时积极有序复工复产的措施；部署进一步提升我国国际航空货运能力，努力稳定供应链；6、汪洋在国务院扶贫办调研时强调抓落实必须克服形式主义和官僚主义；7、湖北发布通告，今日零时起 武汉以外地区解除离鄂通道管控 四月八日零时起武汉解除离汉离鄂通道管控措施。,2020-03-25 07:40:38
2752,,  【澳大利亚第二大航空公司停飞90%国内航线】当地时间3月25日，澳大利亚第二大航空公司维珍航空（Virgin Ausrralia）宣布，将于本周五前停飞90%的国内航线，3月底前停飞所有国际航线，由此将造成8000多员工下岗。此前，澳大利亚最大航空公司澳航（Qantas Australia）也宣布了类似决定，预计其下岗人数高达两万人。澳主流经济学家分析，澳航空业将遭遇重创，即使政府给与7.5亿澳元行业补贴，也是杯水车薪。（央视新闻）,2020-03-25 06:41:12
2753,,【加拿大西捷航空公司宣布裁员6900人】加拿大第二大航空公司——西捷航空公司首席执行官艾德·西姆斯当地时间24日下午通过官方网站发表文字声明和视频讲话，宣布裁员6900人，约占其员工总数14000人的一半。声明说，从上个星期开始，公司开始呼吁员工自动离职或提前退休，被裁掉的员工中，有90％都是自愿离职的。在此之前，加拿大航空公司和越洋航空公司都宣布了明确的裁员计划。（央视新闻）,2020-03-25 04:57:38
2754,,【受疫情影响，泰国最大航空公司暂停所有国际航线】当地时间3月24日，受新冠肺炎疫情蔓延影响，泰国国际航空公司代理总裁Chakkrit Paraphantakul透露，泰国国际航空决定在3月25日至5月31日，取消所有国际航班。此前，泰国曼谷航空和泰国狮航也相继暂停所有国际航班。（央视新闻）,2020-03-25 01:17:51
2755,,标普评级将达美航空评级下调至垃圾级。达美航空股价短线下跌，涨幅收窄至22%。,2020-03-25 01:04:21
2756,, 【英国政府告诉航空业没有大规模的纾困计划】英国财政大臣Rishi Sunak给航空公司的信称，财政部没有计划用纳税人的资金对航空业进行纾困。称一旦这些公司用尽了所有商业手段，包括从现有投资者那里募集的额外资金，政府准备与单个公司进行谈判“作为最后的手段”如果给予此类援助，政府将“考虑”的因素包括该企业是否对英国做出了有意义的贡献，其对连通的重要性以及援助对该行业的其他企业是否公平。,2020-03-25 00:20:14
2757,,  阿曼航空将于当地时间3月29日24点开始暂时停飞航班。,2020-03-25 00:15:37
2758,,  美国航空涨35%，美联航上涨24%；据报道，美国国会议员接近就向美国客运航空公司拨款250亿美元达成协议。协议还将为货运公司提供40亿美元的拨款。航空承包商也将获得30亿美元的拨款。,2020-03-25 00:03:27
2759,,据媒体报道：美国“罗斯福号”航空母舰上至少20名船员的新冠肺炎病毒检测结果呈阳性。,2020-03-26 23:35:43
2760,,美国代理海军司令：“罗斯福号”航空母舰再次发现新冠肺炎病例，舰上所有人员都将接受病毒检测。,2020-03-26 22:10:55
2761,,【民航局协调安排专项包机运送在鄂香港居民】为保障滞留湖北香港居民返回，应香港特区政府请求，民航局组织协调专项包机执行接运航空运输保障任务，批准香港国泰航空、港龙航空于3月25日、26日两天接运563人安全顺利返回。这是继3月4、5日协调批准香港国泰航空、港龙航空首批运送258名香港居民返回后，民航局第二次协调办理临时包机航班保障接运滞留香港居民。截至目前，民航局已组织协调安全运输了821名香港居民返港。（新华视点）,2020-03-26 21:46:40
2762,,据华尔街日报援引消息人士：美国财长努钦暗示，美国政府将持有航空公司股份，以作为提供担保的条件。,2020-03-26 21:32:54
2763,,民航局：根据疫情防控需要，我局可能出台进一步收紧国际客运航班总量的政策，请各航空公司密切关注、提前研判，做好已售机票的延期、退票等处置工作。各航空公司根据本通知第一条调整的航班计划自2020年3月29日起执行。,2020-03-26 19:38:50
2764,,民航局发布关于疫情防控期间继续调减国际客运航班量的通知：以民航局3月12日官网发布的“国际航班信息发布（第5期） ”为基准，国内每家航空公司经营至任一国家的航线只能保留1条，且每条航线每周运营班次不得超过1班。,2020-03-26 19:37:38
2765,,国际航空运输协会：欧洲地区航空运输量下降80%，部分航空公司运输下降逾90%。,2020-03-26 18:35:11
2766,,美股航空股盘前转跌。美国联合航空跌6.75%，美国航空集团跌5.46%，达美航空跌4.82%，波音跌1.74%。,2020-03-26 16:59:34
